ComponentName,ApmtLength,ApmtDepth,ApmtHeight,Length,Depth,Height,ProxZpos,ProxZneg,ProxYpos,ProxYneg,ProxXpos,ProxXneg,TopArea,SidesArea,NumberOfFaces,ClashCount
Railing,18.31,266.53,3.9,0.63,0.03,1,2.67,0.23,7.57,0.4,0,10.91,0.02,1.32,6,5
Railing,6.95,266.53,3.9,1.66,0.03,1,2.67,0.23,0,7.97,5.45,4.43,0.05,3.38,6,4
Railing,18.31,266.53,3.9,0.63,0.03,1,2.67,0.23,0,7.37,7.08,4.43,0.02,1.32,6,5
Railing,18.31,266.53,3.9,0.63,0.03,1,2.67,0.23,0,7.37,5.45,6.06,0.02,1.32,6,5
BalconyFloor,3.02,12.69,16.96,3.82,0.63,0.23,3.67,0,0,7.37,1.03,6.69,2.41,2.05,6,6
BalconyFloor,1.76,12.69,16.96,6.57,0.63,0.23,3.67,0,1.03,0.4,0,10.91,4.14,3.31,6,5
BalconyFloor,6.95,12.69,16.96,1.66,0.63,0.23,3.67,0,0,7.37,5.45,4.43,1.05,1.05,6,5
BathroomFloor,3.86,4.42,16.96,2.99,1.81,0.23,3.67,0,5.98,0.2,8.34,0.2,5.43,2.21,8,6
Floor,1.06,1.08,16.96,10.91,7.37,0.23,3.67,0,0.63,0,0.63,0,80.33,8.41,20,32
InteriorWall,4.9,89.81,1.07,3.04,0.1,3.66,0,0.24,6.52,5.34,1.88,7,0.3,22.96,10,6
InteriorWall,7.6,89.81,1.07,1.96,0.1,3.66,0,0.24,4.46,8.48,1.88,7,0.2,15.06,10,5
InteriorWall,7.41,89.81,1.07,2.01,0.1,3.66,0,0.24,0.2,12.69,3.31,5.58,0.2,15.42,6,5
InteriorWall,15.2,89.81,1.07,0.98,0.1,3.66,0,0.24,2.31,11.62,3.31,5.58,0.1,7.89,8,5
InteriorWall,4.9,89.81,1.07,3.04,0.1,3.66,0,0.24,3.38,8.48,3.31,5.58,0.3,22.96,10,5
InteriorWall,4.9,89.81,1.07,3.04,0.1,3.66,0,0.24,6.52,5.34,3.31,5.58,0.3,22.96,10,5
InteriorWall,25.25,89.81,1.07,0.59,0.1,3.66,0,0.24,9.66,4.66,3.31,5.58,0.06,5.04,6,3
InteriorWall,8.37,89.81,1.07,1.78,0.1,3.66,0,0.24,9.56,5.24,0.2,7,0.18,13.78,6,4
InteriorWall,8.37,89.81,1.07,1.78,0.1,3.66,0,0.24,6.42,8.38,0.2,7,0.18,13.78,6,6
InteriorWall,8.37,89.81,1.07,1.78,0.1,3.66,0,0.24,4.36,10.44,0.2,7,0.18,13.78,6,4
InteriorWall,3.08,89.81,1.07,4.83,0.1,3.66,0,0.24,3.28,11.52,3.31,0.84,0.48,36.12,6,5
InteriorWall,3.08,89.81,1.07,4.83,0.1,3.66,0,0.24,6.42,8.38,3.31,0.84,0.48,36.12,6,5
InteriorWall,3.08,89.81,1.07,4.83,0.1,3.66,0,0.24,9.56,5.24,3.31,0.84,0.48,36.12,6,5
InteriorWall,4.64,89.81,1.07,3.21,0.1,3.66,0,0.24,2.21,12.59,0.2,5.58,0.32,24.2,12,7
ExteriorWall,1.88,44.91,1.07,7.94,0.2,3.66,0,0.24,14.7,0,0.2,0.84,1.59,59.59,10,5
ExteriorWall,1.01,44.91,1.07,14.7,0.2,3.66,0,0.24,0.2,0,0,8.78,2.94,109.07,10,9
ExteriorWall,1.79,44.91,1.07,8.34,0.2,3.66,0,0.24,0,14.7,0,0.64,1.67,62.52,6,6
ExteriorWall,1.01,44.91,1.07,14.7,0.2,3.66,0,0.24,0.2,0,8.14,0.64,2.94,109.07,22,11
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,6.6,7.38,3.34,5.61,0.04,4.55,6,3
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,3.46,10.52,3.34,5.61,0.04,4.55,6,3
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,2.29,11.69,3.34,5.61,0.04,4.55,6,4
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,2.24,12.62,2.29,5.78,0.04,4.55,6,3
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,7.38,6.6,1.91,7.03,0.04,4.55,6,3
InteriorDoor,16.2,224.53,1.65,0.92,0.04,2.37,1.29,0.24,4.93,9.05,1.91,7.03,0.04,4.55,6,3
ExteriorDoor,14.75,224.53,1.65,1.01,0.04,2.37,1.29,0.24,2.34,11.55,0.08,8.86,0.04,4.97,6,3
Window,3.25,224.53,1.35,4.59,0.04,2.89,0.3,0.71,9.91,0.4,8.22,0.72,0.18,26.78,6,2
Window,1.98,224.53,1.35,7.54,0.04,2.89,0.3,0.71,14.78,0.08,0.4,1.04,0.3,43.82,6,2
Window,5.67,224.53,1.35,2.63,0.04,2.89,0.3,0.71,0.4,11.87,8.22,0.72,0.11,15.46,6,2
Window,5.87,224.53,1.35,2.54,0.04,2.89,0.3,0.71,3.63,8.73,8.22,0.72,0.1,14.89,6,2
Window,5.87,224.53,1.35,2.54,0.04,2.89,0.3,0.71,6.77,5.59,8.22,0.72,0.1,14.89,6,2
Railing,5.87,299.37,3.9,2.54,0.03,1,2.66,0.24,6.77,5.59,8.95,0,0.08,5.13,6,4
Railing,23.28,299.37,3.9,0.64,0.03,1,2.66,0.24,9.28,5.59,8.34,0,0.02,1.34,6,4
Railing,23.28,299.37,3.9,0.64,0.03,1,2.66,0.24,6.77,8.1,8.34,0,0.02,1.34,6,4
Railing,3.25,299.37,3.9,4.59,0.03,1,2.66,0.24,9.91,0.4,8.95,0,0.14,9.25,6,4
Railing,23.28,299.37,3.9,0.64,0.03,1,2.66,0.24,14.47,0.4,8.34,0,0.02,1.34,6,4
Railing,23.28,299.37,3.9,0.64,0.03,1,2.66,0.24,9.91,4.96,8.34,0,0.02,1.34,6,4
BalconyFloor,5.87,14.03,16.25,2.54,0.64,0.24,3.66,0,6.77,5.59,8.34,0,1.62,1.52,6,5
BalconyFloor,3.25,14.03,16.25,4.59,0.64,0.24,3.66,0,9.91,0.4,8.34,0,2.94,2.51,6,5
BathroomFloor,4.79,4.47,16.25,3.11,2.01,0.24,3.66,0,0.2,12.69,0.2,5.68,6.23,2.45,6,4
BathroomFloor,4.9,5.35,16.25,3.04,1.68,0.24,3.66,0,6.52,5.34,0.2,7.1,5.11,2.26,6,4
Floor,1,1.08,16.25,14.9,8.34,0.24,3.66,0,0,0,0,0.64,124.28,11.16,22,34
InteriorWall,6.35,76.65,1.05,1.42,0.1,3.27,0,0.15,1.54,6.02,3.19,4.4,0.14,9.94,10,4
InteriorWall,14.78,76.65,1.05,0.61,0.1,3.27,0,0.15,1.54,6.02,4.71,3.7,0.06,4.63,6,3
InteriorWall,3.95,76.65,1.05,2.28,0.1,3.27,0,0.15,2.84,4.73,6.53,0.2,0.23,15.57,6,5
InteriorWall,7.39,76.65,1.05,1.22,0.1,3.27,0,0.15,2.84,4.73,5.22,2.58,0.12,8.61,10,5
InteriorWall,6.26,76.65,1.05,1.44,0.1,3.27,0,0.15,0.2,6.02,3.09,5.82,0.14,10.09,6,4
InteriorWall,6.26,76.65,1.05,1.44,0.1,3.27,0,0.15,0.2,6.02,4.61,4.3,0.14,10.09,6,4
InteriorWall,1.95,76.65,1.05,4.63,0.1,3.27,0,0.15,2.84,0.2,5.12,3.8,0.46,30.92,6,4
InteriorWall,3.29,76.65,1.05,2.74,0.1,3.27,0,0.15,0.2,4.73,6.43,2.48,0.27,18.55,10,7
ExteriorWall,1.24,38.33,1.05,7.27,0.2,3.27,0,0.15,0.2,0.2,0,8.81,1.45,48.82,6,4
ExteriorWall,1.02,38.33,1.05,8.81,0.2,3.27,0,0.15,0,7.47,0,0.2,1.76,58.95,10,8
ExteriorWall,1.18,38.33,1.05,7.67,0.2,3.27,0,0.15,0,0,8.81,0,1.53,51.44,6,5
ExteriorWall,1.02,38.33,1.05,8.81,0.2,3.27,0,0.15,7.47,0,0,0.2,1.76,58.95,14,7
InteriorDoor,9.8,191.63,1.77,0.92,0.04,1.93,1.34,0.15,2.87,4.76,5.31,2.78,0.04,3.71,6,3
InteriorDoor,9.8,191.63,1.77,0.92,0.04,1.93,1.34,0.15,1.73,5.02,6.46,2.51,0.04,3.71,6,3
InteriorDoor,9.8,191.63,1.77,0.92,0.04,1.93,1.34,0.15,1.57,6.05,3.39,4.71,0.04,3.71,6,3
ExteriorDoor,8.92,191.63,1.77,1.01,0.04,1.93,1.34,0.15,0.08,7.55,5.37,2.64,0.04,4.05,6,3
Window,2.02,191.63,1.35,4.47,0.04,2.54,0.36,0.52,7.55,0.08,0.4,4.15,0.18,22.89,6,2
Window,2.86,191.63,1.35,3.15,0.04,2.54,0.36,0.52,7.55,0.08,5.47,0.4,0.13,16.2,6,2
BathroomFloor,3.41,3.36,22.8,2.64,2.28,0.15,3.27,0,0.2,4.83,6.53,0.2,6.01,1.48,6,4
Floor,1,1,22.8,9.01,7.66,0.15,3.27,0,0,0,0,0,69.09,5,18,18
InteriorWall,6.49,90.2,1.06,1.57,0.1,3.44,0,0.21,2.31,5.15,5.9,4.19,0.16,11.46,10,5
InteriorWall,5.07,90.2,1.06,2.01,0.1,3.44,0,0.21,0.2,6.81,2.17,7.92,0.2,14.49,6,4
InteriorWall,2.63,90.2,1.06,3.87,0.1,3.44,0,0.21,3.97,1.18,5.9,4.19,0.39,27.3,6,3
InteriorWall,2.63,90.2,1.06,3.87,0.1,3.44,0,0.21,3.97,1.18,3.58,6.51,0.39,27.3,6,3
InteriorWall,14.35,90.2,1.06,0.71,0.1,3.44,0,0.21,2.21,6.71,5.3,4.19,0.07,5.55,6,4
InteriorWall,2.04,90.2,1.06,5,0.1,3.44,0,0.21,2.21,6.71,0.2,4.99,0.5,35.06,14,8
InteriorWall,4.83,90.2,1.06,2.11,0.1,3.44,0,0.21,0.2,6.71,5.2,4.89,0.21,15.18,6,5
InteriorWall,1.76,90.2,1.06,5.8,0.1,3.44,0,0.21,3.87,5.05,0.2,4.19,0.58,40.61,14,6
ExteriorWall,1.33,45.1,1.06,7.64,0.2,3.44,0,0.21,0.2,1.18,9.99,0,1.53,53.94,10,4
ExteriorWall,1.27,45.1,1.06,8.04,0.2,3.44,0,0.21,0,0.98,0,9.99,1.61,56.69,10,7
ExteriorWall,1.02,45.1,1.06,9.99,0.2,3.44,0,0.21,0,8.82,0.2,0,2,70.11,6,3
ExteriorWall,1.02,45.1,1.06,9.99,0.2,3.44,0,0.21,7.84,0.98,0.2,0,2,70.11,18,15
InteriorDoor,11.08,225.5,1.66,0.92,0.04,2.2,1.24,0.21,3.9,5.08,4.89,4.38,0.04,4.22,6,3
InteriorDoor,11.08,225.5,1.66,0.92,0.04,2.2,1.24,0.21,2.48,5.62,5.93,4.22,0.04,4.22,6,3
InteriorDoor,11.08,225.5,1.66,0.92,0.04,2.2,1.24,0.21,3.9,5.08,1.96,7.31,0.04,4.22,6,3
InteriorDoor,11.08,225.5,1.66,0.92,0.04,2.2,1.24,0.21,2.24,6.74,2.77,6.5,0.04,4.22,6,3
InteriorDoor,11.08,225.5,1.66,0.92,0.04,2.2,1.24,0.21,2.24,6.74,1.15,8.12,0.04,4.22,6,3
ExteriorDoor,10.09,225.5,1.66,1.01,0.04,2.2,1.24,0.21,2.34,5.67,0.08,10.07,0.04,4.61,6,3
Window,1.41,225.5,1.38,7.24,0.04,2.64,0.38,0.63,0.4,1.38,10.07,0.08,0.29,38.44,6,2
Window,2.88,225.5,1.38,3.54,0.04,2.64,0.38,0.63,7.92,1.06,6.25,0.4,0.14,18.89,6,2
Window,3.48,225.5,1.38,2.93,0.04,2.64,0.38,0.63,7.92,1.06,0.4,6.86,0.12,15.69,6,2
Window,5.92,225.5,1.38,1.72,0.04,2.64,0.38,0.63,7.92,1.06,3.93,4.54,0.07,9.3,6,2
Railing,3.48,300.67,3.65,2.93,0.03,1,2.44,0.21,8.99,0,0.4,6.86,0.09,5.92,6,4
Railing,10.4,300.67,3.65,0.98,0.03,1,2.44,0.21,8.04,0,0.4,9.76,0.03,2.02,6,5
Railing,10.4,300.67,3.65,0.98,0.03,1,2.44,0.21,8.04,0,3.3,6.86,0.03,2.02,6,5
Railing,2.88,300.67,3.65,3.54,0.03,1,2.44,0.21,8.99,0,6.25,0.4,0.11,7.13,6,4
Railing,10.4,300.67,3.65,0.98,0.03,1,2.44,0.21,8.04,0,6.25,3.91,0.03,2.02,6,4
Railing,10.4,300.67,3.65,0.98,0.03,1,2.44,0.21,8.04,0,9.76,0.4,0.03,2.02,6,5
BalconyFloor,3.48,9.2,17.38,2.93,0.98,0.21,3.44,0,8.04,0,0.4,6.86,2.87,1.64,6,6
BalconyFloor,2.88,9.2,17.38,3.54,0.98,0.21,3.44,0,8.04,0,6.25,0.4,3.47,1.9,6,6
BathroomFloor,3.48,4.49,17.38,2.93,2.01,0.21,3.44,0,0.2,6.81,2.27,4.99,5.87,2.07,6,5
Floor,1,1.12,17.38,10.19,8.04,0.21,3.44,0,0,0.98,0,0,81.93,7.66,18,25
InteriorWall,9.33,106.95,1.04,1.27,0.1,3.48,0,0.13,2.36,8.24,5.4,5.2,0.13,9.5,10,5
InteriorWall,12.75,106.95,1.04,0.93,0.1,3.48,0,0.13,6.04,5.72,7.56,2.21,0.09,7.16,6,4
InteriorWall,6.21,106.95,1.04,1.91,0.1,3.48,0,0.13,4.04,7.72,8.59,0.2,0.19,13.98,10,5
InteriorWall,6.21,106.95,1.04,1.91,0.1,3.48,0,0.13,6.04,5.72,8.59,0.2,0.19,13.98,6,4
InteriorWall,5.11,106.95,1.04,2.32,0.1,3.48,0,0.13,3.72,5.82,5.4,5.2,0.23,16.81,10,5
InteriorWall,5.78,106.95,1.04,2.05,0.1,3.48,0,0.13,0.2,9.6,6.43,4.17,0.21,15,6,5
InteriorWall,11.51,106.95,1.04,1.03,0.1,3.48,0,0.13,4.36,7.4,7.46,2.21,0.1,7.86,6,4
InteriorWall,7.06,106.95,1.04,1.68,0.1,3.48,0,0.13,4.46,5.72,7.46,3.14,0.17,12.39,10,6
InteriorWall,1.63,106.95,1.04,7.26,0.1,3.48,0,0.13,6.04,5.72,0.2,3.24,0.73,51.21,10,6
InteriorWall,5.67,106.95,1.04,2.09,0.1,3.48,0,0.13,4.04,5.72,8.49,2.11,0.21,15.28,6,6
InteriorWall,2.24,106.95,1.04,5.3,0.1,3.48,0,0.13,3.62,8.14,0.2,5.2,0.53,37.58,6,5
InteriorWall,2.32,106.95,1.04,5.1,0.1,3.48,0,0.13,2.26,9.5,5.4,0.2,0.51,36.16,10,7
ExteriorWall,1.04,53.48,1.04,11.45,0.2,3.48,0,0.13,0.2,0.2,0,10.5,2.29,81.12,18,9
ExteriorWall,1,53.48,1.04,11.86,0.2,3.48,0,0.13,0,0,10.5,0,2.37,83.9,10,8
ExteriorWall,1.13,53.48,1.04,10.5,0.2,3.48,0,0.13,0,11.66,0,0.2,2.1,74.44,6,5
ExteriorWall,1.13,53.48,1.04,10.5,0.2,3.48,0,0.13,11.66,0,0,0.2,2.1,74.44,6,4
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,3.84,7.1,5.43,5.23,0.04,4.03,6,3
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,6.07,5.75,6.02,3.76,0.04,4.03,6,3
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,4.47,6.47,7.49,3.17,0.04,4.03,6,3
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,2.48,8.46,5.43,5.23,0.04,4.03,6,3
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,2.29,9.53,7.87,1.9,0.04,4.03,6,3
InteriorDoor,12.89,267.38,1.72,0.92,0.04,2.1,1.38,0.13,4.07,7.75,9.21,0.57,0.04,4.03,6,3
ExteriorDoor,11.74,267.38,1.72,1.01,0.04,2.1,1.38,0.13,2.75,8.1,10.58,0.08,0.04,4.4,6,3
Window,2.34,267.38,1.17,5.07,0.04,3.09,0.19,0.33,6.39,0.4,0.08,10.58,0.2,31.58,6,2
Window,3.99,267.38,1.17,2.97,0.04,3.09,0.19,0.33,0.4,8.49,0.08,10.58,0.12,18.6,6,2
Window,6.51,267.38,1.17,1.82,0.04,3.09,0.19,0.33,3.97,6.07,0.08,10.58,0.07,11.46,6,2
BathroomFloor,2.99,5.19,27.77,3.97,2.06,0.13,3.48,0,0.2,9.6,6.53,0.2,8.15,1.57,6,4
Floor,1,1,27.77,11.86,10.7,0.13,3.48,0,0,0,0,0,126.79,5.86,18,25
InteriorWall,14.85,62.6,1.03,0.62,0.1,3.7,0,0.12,1.95,7.16,3.65,2,0.06,5.3,6,3
InteriorWall,4.36,62.6,1.03,2.11,0.1,3.7,0,0.12,5.66,3.45,0.2,3.95,0.21,16.33,6,3
InteriorWall,14.85,62.6,1.03,0.62,0.1,3.7,0,0.12,3.05,6.06,2.51,3.13,0.06,5.32,6,4
InteriorWall,3.12,62.6,1.03,2.95,0.1,3.7,0,0.12,0.2,6.06,2.41,3.75,0.3,22.59,6,5
InteriorWall,4.17,62.6,1.03,2.21,0.1,3.7,0,0.12,3.05,6.06,0.2,3.85,0.22,17.11,10,5
InteriorWall,4.98,62.6,1.03,1.85,0.1,3.7,0,0.12,0.2,7.16,4.26,1.9,0.19,14.44,6,4
InteriorWall,1.55,62.6,1.03,5.95,0.1,3.7,0,0.12,3.05,0.2,3.13,3.03,0.6,44.81,10,5
ExteriorWall,1.57,31.3,1.03,5.86,0.2,3.7,0,0.12,9.01,0,0.2,0.2,1.17,44.84,14,7
ExteriorWall,1.47,31.3,1.03,6.26,0.2,3.7,0,0.12,0,9.01,0,0,1.25,47.8,10,8
ExteriorWall,1.02,31.3,1.03,9.01,0.2,3.7,0,0.12,0.2,0,6.06,0,1.8,68.14,6,4
ExteriorWall,1.02,31.3,1.03,9.01,0.2,3.7,0,0.12,0.2,0,0,6.06,1.8,68.14,6,7
InteriorDoor,10.01,156.5,1.89,0.92,0.04,2.02,1.68,0.12,3.94,4.34,3.16,3.06,0.04,3.88,6,3
InteriorDoor,10.01,156.5,1.89,0.92,0.04,2.02,1.68,0.12,3.08,6.09,0.36,4.98,0.04,3.88,6,3
ExteriorDoor,9.12,156.5,1.89,1.01,0.04,2.02,1.68,0.12,0.08,9.09,2.57,2.68,0.04,4.23,6,3
Window,3.87,156.5,1.14,2.38,0.04,3.36,0.13,0.33,9.09,0.08,3.48,0.4,0.1,16.26,6,2
Window,3.71,156.5,1.14,2.48,0.04,3.36,0.13,0.33,9.09,0.08,0.4,3.38,0.1,16.94,6,2
BathroomFloor,3.23,2.83,31.83,2.85,2.21,0.12,3.7,0,0.2,6.16,0.2,3.85,6.31,1.22,6,4
Floor,1,1,31.83,9.21,6.26,0.12,3.7,0,0,0,0,0,57.64,3.71,18,16
InteriorWall,10.15,91.25,1.05,1.3,0.1,3.76,0,0.2,3.31,5.72,9.35,2.55,0.13,10.53,8,5
InteriorWall,20.95,91.25,1.05,0.63,0.1,3.76,0,0.2,1.62,6.88,5.85,7.25,0.06,5.49,6,3
InteriorWall,10,91.25,1.05,1.32,0.1,3.76,0,0.2,0.2,7.61,5.85,7.25,0.13,10.68,6,4
InteriorWall,4.71,91.25,1.05,2.8,0.1,3.76,0,0.2,2.15,6.88,6.65,3.75,0.28,21.81,10,5
InteriorWall,12,91.25,1.05,1.1,0.1,3.76,0,0.2,2.15,6.88,9.55,2.55,0.11,9.02,10,5
InteriorWall,5.87,91.25,1.05,2.25,0.1,3.76,0,0.2,3.31,5.72,10.75,0.2,0.22,17.67,6,5
InteriorWall,4.26,91.25,1.05,3.1,0.1,3.76,0,0.2,0.2,5.82,4.05,9.05,0.31,24.1,10,5
InteriorWall,4.13,91.25,1.05,3.2,0.1,3.76,0,0.2,0.2,5.72,10.65,2.45,0.32,24.85,10,8
InteriorWall,16.5,91.25,1.05,0.8,0.1,3.76,0,0.2,1.52,7.51,5.85,6.55,0.08,6.77,6,5
InteriorWall,20.95,91.25,1.05,0.63,0.1,3.76,0,0.2,1.62,6.88,6.55,6.55,0.06,5.49,6,4
InteriorWall,6.44,91.25,1.05,2.05,0.1,3.76,0,0.2,0.2,6.88,9.45,3.65,0.2,16.17,6,5
InteriorWall,1.66,91.25,1.05,7.95,0.1,3.76,0,0.2,3.31,5.72,1.3,3.95,0.79,60.54,10,6
InteriorWall,2.35,91.25,1.05,5.62,0.1,3.76,0,0.2,3.31,0.2,9.25,3.85,0.56,43.01,9,6
ExteriorWall,2.41,45.63,1.05,5.47,0.2,3.76,0,0.2,3.46,0.2,1.1,11.9,1.09,42.64,10,5
ExteriorWall,1.03,45.63,1.05,12.8,0.2,3.76,0,0.2,0,8.93,0.2,0.2,2.56,97.76,10,9
ExteriorWall,3.82,45.63,1.05,3.46,0.2,3.76,0,0.2,0,5.67,0,13,0.69,27.49,10,5
ExteriorWall,1.11,45.63,1.05,11.9,0.2,3.76,0,0.2,8.93,0,1.1,0.2,2.38,90.99,14,7
ExteriorWall,12,45.63,1.05,1.1,0.2,3.76,0,0.2,3.26,5.67,0.2,11.9,0.22,9.78,10,6
ExteriorWall,1.45,45.63,1.05,9.13,0.2,3.76,0,0.2,0,0,13,0,1.82,70.12,6,5
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,3.34,5.75,9.34,2.94,0.04,3.97,6,4
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,3.34,5.75,4.34,7.94,0.04,3.97,6,3
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,2.27,5.94,10.68,2.48,0.04,3.97,6,3
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,2.18,6.91,7.34,4.94,0.04,3.97,6,3
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,2.18,6.91,9.64,2.64,0.04,3.97,6,3
InteriorDoor,14.35,228.13,1.91,0.92,0.04,2.07,1.69,0.2,1.53,6.68,4.08,9.08,0.04,3.97,6,3
ExteriorDoor,13.07,228.13,1.91,1.01,0.04,2.07,1.69,0.2,0.08,9.01,4.3,7.9,0.04,4.34,6,3
Window,1.76,228.13,1.65,7.5,0.04,2.4,0.58,0.98,9.01,0.08,1.5,4.2,0.3,36.19,6,2
Window,2.6,228.13,1.65,5.07,0.04,2.4,0.58,0.98,3.66,0.4,1.18,11.98,0.2,24.53,6,2
Window,4.13,228.13,1.65,3.2,0.04,2.4,0.58,0.98,9.01,0.08,9.6,0.4,0.13,15.55,6,2
Window,26.4,228.13,1.65,0.5,0.04,2.4,0.58,0.98,3.34,5.75,0.4,12.3,0.02,2.59,6,2
Window,4.96,228.13,1.65,2.66,0.04,2.4,0.58,0.98,0.4,6.07,0.08,13.08,0.11,12.94,6,2
BathroomFloor,4.24,4.06,19.8,3.11,2.25,0.2,3.76,0,0.2,5.82,10.75,0.2,6.99,2.14,6,4
Floor,1,1,19.8,13.2,9.13,0.2,3.76,0,0,0,0,0,120.45,8.93,20,28
InteriorWall,7.4,90.24,1.09,1.71,0.1,3.2,0,0.28,7.52,5.04,7.11,0.2,0.17,11.6,6,5
InteriorWall,12.66,90.24,1.09,1,0.1,3.2,0,0.28,9.91,1.75,7.4,1.52,0.1,7.03,9,4
InteriorWall,6.33,90.24,1.09,2,0.1,3.2,0,0.28,7.62,3.04,5.83,3.09,0.2,13.41,8,5
InteriorWall,4.62,90.24,1.09,2.74,0.1,3.2,0,0.28,9.71,0.2,5.83,3.09,0.27,18.2,10,4
InteriorWall,4.38,90.24,1.09,2.89,0.1,3.2,0,0.28,5.52,7.04,5.93,0.2,0.29,19.13,6,4
InteriorWall,6.99,90.24,1.09,1.81,0.1,3.2,0,0.28,10.91,1.65,7.01,0.2,0.18,12.24,10,6
InteriorWall,2.03,90.24,1.09,6.24,0.1,3.2,0,0.28,1.28,5.14,5.83,3.09,0.62,40.55,10,6
InteriorWall,7.4,90.24,1.09,1.71,0.1,3.2,0,0.28,9.81,2.74,7.11,0.2,0.17,11.6,6,5
InteriorWall,3.73,90.24,1.09,3.39,0.1,3.2,0,0.28,7.52,1.75,7.01,1.91,0.34,22.36,14,9
InteriorWall,10.72,90.24,1.09,1.18,0.1,3.2,0,0.28,7.52,5.04,5.83,2.01,0.12,8.17,10,7
InteriorWall,2.72,90.24,1.09,4.66,0.1,3.2,0,0.28,9.61,2.94,1.28,3.09,0.47,30.43,9,6
ExteriorWall,1.13,45.12,1.09,11.18,0.2,3.2,0,0.28,1.28,0.2,1.08,7.74,2.24,72.8,14,10
ExteriorWall,1.09,45.12,1.09,11.57,0.2,3.2,0,0.28,1.08,0,8.82,0,2.31,75.36,10,10
ExteriorWall,1.64,45.12,1.09,7.74,0.2,3.2,0,0.28,12.45,0,1.08,0.2,1.55,50.84,6,4
ExteriorWall,1.64,45.12,1.09,7.74,0.2,3.2,0,0.28,1.08,11.38,1.08,0.2,1.55,50.84,14,10
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,8.7,3.03,5.87,3.12,0.04,3.78,6,4
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,3.71,8.02,5.87,3.12,0.04,3.78,6,3
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,7.55,5.07,6.01,2.09,0.04,3.78,6,3
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,9.8,1.94,5.87,3.12,0.04,3.78,6,3
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,8.3,3.43,7.04,1.94,0.04,3.78,6,3
InteriorDoor,17.58,225.6,1.77,0.72,0.04,1.97,1.23,0.28,10.1,1.84,7.04,1.94,0.03,2.99,6,3
InteriorDoor,13.76,225.6,1.77,0.92,0.04,1.97,1.23,0.28,10.94,1.68,7.48,0.62,0.04,3.78,6,3
ExteriorDoor,12.53,225.6,1.77,1.01,0.04,1.97,1.23,0.28,11.35,0.29,8.9,0.08,0.04,4.13,6,3
Window,1.61,225.6,1.27,7.88,0.04,2.73,0.21,0.54,1.48,3.29,1.16,7.82,0.32,43.25,6,2
Window,3.09,225.6,1.27,4.1,0.04,2.73,0.21,0.54,1.16,11.46,1.48,3.44,0.16,22.63,6,2
Window,5.53,225.6,1.27,2.29,0.04,2.73,0.21,0.54,9.96,0.4,1.16,7.82,0.09,12.74,6,2
Window,5.19,225.6,1.27,2.44,0.04,2.73,0.21,0.54,1.16,11.46,6.19,0.4,0.1,13.54,6,2
Railing,5.19,300.8,3.48,2.44,0.03,1,2.2,0.28,0,12.63,6.18,0.4,0.07,4.94,6,4
Railing,11.72,300.8,3.48,1.08,0.03,1,2.2,0.28,0,11.58,8.59,0.4,0.03,2.22,6,5
Railing,11.72,300.8,3.48,1.08,0.03,1,2.2,0.28,0,11.58,6.18,2.81,0.03,2.22,6,4
Railing,1.61,300.8,3.48,7.88,0.03,1,2.2,0.28,1.48,3.29,0,8.99,0.24,15.82,6,4
Railing,11.72,300.8,3.48,1.08,0.03,1,2.2,0.28,1.48,11.14,0,7.94,0.03,2.22,6,5
Railing,11.72,300.8,3.48,1.08,0.03,1,2.2,0.28,9.33,3.29,0,7.94,0.03,2.22,6,5
BalconyFloor,5.19,8.36,12.43,2.44,1.08,0.28,3.2,0,0,11.58,6.18,0.4,2.63,1.97,6,6
BalconyFloor,1.61,8.36,12.43,7.88,1.08,0.28,3.2,0,1.48,3.29,0,7.94,8.51,5.02,6,6
BathroomFloor,4.38,4.75,12.43,2.89,1.9,0.28,3.2,0,5.62,5.14,5.94,0.2,5.48,2.68,6,6
