ComponentName,ApmtLength,ApmtDepth,ApmtHeight,Length,Depth,Height,ProximityDistance,TopArea,SidesArea,NumberOfFaces,ClashCount
InteriorWall,9.98,83.43,1.04,1.21,0.1,3.19,1.25,0.12,8.33,9,7
InteriorWall,5.49,83.43,1.04,2.2,0.1,3.19,2.36,0.22,14.64,10,6
InteriorWall,5.34,83.43,1.04,2.26,0.1,3.19,0.2,0.23,15.07,9,6
InteriorWall,5.59,83.43,1.04,2.16,0.1,3.19,0.2,0.22,14.43,10,6
InteriorWall,5.34,83.43,1.04,2.26,0.1,3.19,0.2,0.23,15.07,6,4
InteriorWall,2.13,83.43,1.04,5.68,0.1,3.19,0.2,0.57,36.88,12,6
InteriorWall,2.59,83.43,1.04,4.67,0.1,3.19,0.2,0.47,30.46,6,5
ExteriorWall,1.52,41.72,1.04,7.94,0.2,3.19,0,1.59,51.95,6,6
ExteriorWall,1.02,41.72,1.04,11.88,0.2,3.19,0,2.38,77.05,10,10
ExteriorWall,1.45,41.72,1.04,8.34,0.2,3.19,0,1.67,54.5,6,4
ExteriorWall,1.02,41.72,1.04,11.88,0.2,3.19,0,2.38,77.05,18,9
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,3.33,0.04,3.63,6,3
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,2.56,0.04,3.63,6,3
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,2.13,0.04,3.63,6,3
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,2.39,0.04,3.63,6,3
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,2.39,0.04,3.63,6,5
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,2.39,0.04,3.63,6,3
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,1.34,0.04,3.63,6,4
InteriorDoor,13.13,208.58,1.76,0.92,0.04,1.89,1.35,0.04,3.63,6,3
ExteriorDoor,11.96,208.58,1.76,1.01,0.04,1.89,0.08,0.04,3.96,6,3
Window,2.02,208.58,1.27,5.99,0.04,2.62,0.08,0.24,31.58,6,2
Window,4.85,208.58,1.27,2.49,0.04,2.62,0.08,0.1,13.28,6,2
Window,7.55,208.58,1.27,1.6,0.04,2.62,0.08,0.06,8.57,6,2
BathroomFloor,3.69,2.74,25.54,3.27,3.04,0.13,0.2,9.95,1.64,8,6
Floor,1,1,25.54,12.08,8.34,0.13,0,100.76,5.31,20,30
InteriorWall,8.98,91.25,1.04,1.48,0.1,3.1,1.2,0.15,9.77,6,4
InteriorWall,10.8,91.25,1.04,1.23,0.1,3.1,2.67,0.12,8.23,10,4
InteriorWall,5.78,91.25,1.04,2.3,0.1,3.1,0.2,0.23,14.9,10,4
InteriorWall,3.94,91.25,1.04,3.37,0.1,3.1,2.6,0.34,21.54,10,5
InteriorWall,2.92,91.25,1.04,4.55,0.1,3.1,0.2,0.46,28.84,6,4
InteriorWall,4.47,91.25,1.04,2.97,0.1,3.1,2.67,0.3,19.01,10,5
InteriorWall,14.76,91.25,1.04,0.9,0.1,3.1,0.2,0.09,6.2,6,4
InteriorWall,9.77,91.25,1.04,1.36,0.1,3.1,2.67,0.14,9.08,6,5
InteriorWall,9.99,91.25,1.04,1.33,0.1,3.1,4.04,0.13,8.85,10,4
InteriorWall,2.72,91.25,1.04,4.88,0.1,3.1,0.2,0.49,30.91,6,4
InteriorWall,2.72,91.25,1.04,4.88,0.1,3.1,0.2,0.49,30.91,6,4
InteriorWall,5.15,91.25,1.04,2.58,0.1,3.1,0.2,0.26,16.59,6,5
InteriorWall,5.15,91.25,1.04,2.58,0.1,3.1,0.2,0.26,16.59,6,6
InteriorWall,11.86,91.25,1.04,1.12,0.1,3.1,1.1,0.11,7.59,6,5
InteriorWall,4.9,91.25,1.04,2.71,0.1,3.1,0.2,0.27,17.43,12,7
ExteriorWall,1.52,45.63,1.04,8.72,0.2,3.1,0,1.74,55.33,14,7
ExteriorWall,1.09,45.63,1.04,12.16,0.2,3.1,0,2.43,76.61,6,8
ExteriorWall,1.49,45.63,1.04,8.93,0.2,3.1,0,1.79,56.58,10,7
ExteriorWall,1.11,45.63,1.04,11.96,0.2,3.1,0,2.39,75.37,18,9
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,4.07,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,2.71,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,2.7,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,2.7,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,1.99,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,1.48,0.04,4.4,6,3
InteriorDoor,14.44,228.13,1.4,0.92,0.04,2.29,0.66,0.04,4.4,6,3
ExteriorDoor,13.15,228.13,1.4,1.01,0.04,2.29,0.08,0.04,4.8,6,3
Window,2.33,228.13,1.84,5.7,0.04,1.74,0.08,0.23,19.98,6,2
Window,2.45,228.13,1.84,5.43,0.04,1.74,0.08,0.22,19.03,6,2
Window,4.63,228.13,1.84,2.87,0.04,1.74,0.08,0.11,10.14,6,2
Window,6.54,228.13,1.84,2.03,0.04,1.74,0.08,0.08,7.19,6,2
Window,7.18,228.13,1.84,1.85,0.04,1.74,0.08,0.07,6.59,6,2
Railing,2.33,304.17,3.21,5.7,0.03,1,0,0.17,11.46,6,4
Railing,11.76,304.17,3.21,1.13,0.03,1,0,0.03,2.32,6,4
Railing,11.76,304.17,3.21,1.13,0.03,1,0,0.03,2.32,6,4
BalconyFloor,2.33,8.08,29.18,5.7,1.13,0.11,0,6.44,1.5,6,5
BathroomFloor,4.47,3.68,29.18,2.97,2.48,0.11,0.2,7.34,1.2,6,4
Floor,1.09,1,29.18,12.16,9.12,0.11,0,110.92,4.68,18,32
InteriorWall,12.99,106.3,1.05,1.17,0.1,3.32,2.88,0.12,8.46,10,5
InteriorWall,8.17,106.3,1.05,1.86,0.1,3.32,2.88,0.19,13.01,6,5
InteriorWall,6.33,106.3,1.05,2.4,0.1,3.32,0.2,0.24,16.6,6,3
InteriorWall,4.14,106.3,1.05,3.67,0.1,3.32,0.2,0.37,25.05,10,6
InteriorWall,2.98,106.3,1.05,5.1,0.1,3.32,0.2,0.51,34.53,6,4
InteriorWall,5.45,106.3,1.05,2.79,0.1,3.32,0.2,0.28,19.16,6,4
InteriorWall,5.45,106.3,1.05,2.79,0.1,3.32,0.2,0.28,19.16,10,6
InteriorWall,5.45,106.3,1.05,2.79,0.1,3.32,0.2,0.28,19.16,6,5
InteriorWall,1.64,106.3,1.05,9.25,0.1,3.32,0.2,0.93,62.08,10,7
InteriorWall,2.77,106.3,1.05,5.49,0.1,3.32,3.97,0.55,37.09,14,7
InteriorWall,2.92,106.3,1.05,5.2,0.1,3.32,0.2,0.52,35.19,6,4
ExteriorWall,1.1,53.15,1.05,13.81,0.2,3.32,0,2.76,93.05,22,11
ExteriorWall,1.07,53.15,1.05,14.21,0.2,3.32,0,2.84,95.71,10,9
ExteriorWall,1.61,53.15,1.05,9.45,0.2,3.32,0,1.89,64.08,6,7
ExteriorWall,1.61,53.15,1.05,9.45,0.2,3.32,0,1.89,64.08,10,8
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,4.28,0.04,3.57,6,3
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,4.28,0.04,3.57,6,3
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,3.11,0.04,3.57,6,3
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,2.92,0.04,3.57,6,3
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,2.6,0.04,3.57,6,3
InteriorDoor,16.52,265.75,1.87,0.92,0.04,1.86,1.74,0.04,3.57,6,3
ExteriorDoor,15.04,265.75,1.87,1.01,0.04,1.86,0.08,0.04,3.9,6,3
Window,3.79,265.75,1.48,4.01,0.04,2.35,0.08,0.16,19.02,6,2
Window,1.72,265.75,1.48,8.85,0.04,2.35,0.08,0.35,41.78,6,2
Window,4.72,265.75,1.48,3.22,0.04,2.35,0.08,0.13,15.33,6,2
Window,6.78,265.75,1.48,2.24,0.04,2.35,0.08,0.09,10.73,6,2
Window,7.1,265.75,1.48,2.14,0.04,2.35,0.08,0.09,10.26,6,2
Railing,3.79,354.33,3.47,4.01,0.03,1,0,0.12,8.07,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,4
Railing,1.72,354.33,3.47,8.85,0.03,1,0,0.27,17.76,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,5
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,5
Railing,4.72,354.33,3.47,3.22,0.03,1,0,0.1,6.5,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,3
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,4
Railing,6.78,354.33,3.47,2.24,0.03,1,0,0.07,4.54,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,3
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,3
Railing,7.1,354.33,3.47,2.14,0.03,1,0,0.06,4.35,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,4
Railing,15.5,354.33,3.47,0.98,0.03,1,0,0.03,2.02,6,4
BalconyFloor,3.79,10.85,23.13,4.01,0.98,0.15,0,3.93,1.5,6,5
BalconyFloor,1.72,10.85,23.13,8.85,0.98,0.15,0,8.67,2.95,6,6
BalconyFloor,4.72,10.85,23.13,3.22,0.98,0.15,0,3.16,1.26,6,5
BalconyFloor,6.78,10.85,23.13,2.24,0.98,0.15,0,2.2,0.97,6,4
BalconyFloor,7.1,10.85,23.13,2.14,0.98,0.15,0,2.1,0.94,6,5
BathroomFloor,4.14,4.49,23.13,3.67,2.37,0.15,0.2,8.7,1.81,6,4
BathroomFloor,5.67,5.72,23.13,2.68,1.86,0.15,0.2,4.99,1.36,6,4
Floor,1.07,1.1,23.13,14.21,9.65,0.15,0,137.17,7.16,22,36
InteriorWall,13.06,79.18,1.03,1.12,0.1,3.46,0.2,0.11,8.47,6,4
InteriorWall,13.06,79.18,1.03,1.12,0.1,3.46,0.2,0.11,8.47,6,4
InteriorWall,3.52,79.18,1.03,4.16,0.1,3.46,0.2,0.42,29.49,6,4
InteriorWall,3.52,79.18,1.03,4.16,0.1,3.46,0.2,0.42,29.49,6,4
InteriorWall,7.7,79.18,1.03,1.9,0.1,3.46,0.2,0.19,13.85,6,5
InteriorWall,6.2,79.18,1.03,2.36,0.1,3.46,1.32,0.24,17.02,10,5
InteriorWall,11.99,79.18,1.03,1.22,0.1,3.46,0.2,0.12,9.16,6,4
InteriorWall,6.47,79.18,1.03,2.26,0.1,3.46,1.32,0.23,16.31,10,6
InteriorWall,11.99,79.18,1.03,1.22,0.1,3.46,0.2,0.12,9.16,6,4
InteriorWall,2.5,79.18,1.03,5.85,0.1,3.46,2.2,0.58,41.15,14,7
InteriorWall,3.32,79.18,1.03,4.41,0.1,3.46,1.42,0.44,31.21,10,6
ExteriorWall,2.16,39.59,1.03,6.76,0.2,3.46,0,1.35,48.15,10,8
ExteriorWall,2.04,39.59,1.03,7.16,0.2,3.46,0,1.43,50.92,6,6
ExteriorWall,1.07,39.59,1.03,13.64,0.2,3.46,0,2.73,95.78,10,9
ExteriorWall,1.07,39.59,1.03,13.64,0.2,3.46,0,2.73,95.78,18,9
InteriorDoor,15.9,197.95,1.83,0.92,0.04,1.96,2.73,0.04,3.76,6,3
InteriorDoor,15.9,197.95,1.83,0.92,0.04,1.96,2.73,0.04,3.76,6,3
InteriorDoor,15.9,197.95,1.83,0.92,0.04,1.96,1.6,0.04,3.76,6,3
InteriorDoor,15.9,197.95,1.83,0.92,0.04,1.96,1.35,0.04,3.76,6,3
InteriorDoor,15.9,197.95,1.83,0.92,0.04,1.96,1.35,0.04,3.76,6,3
ExteriorDoor,14.49,197.95,1.83,1.01,0.04,1.96,0.08,0.04,4.11,6,3
Window,2.85,197.95,1.62,5.14,0.04,2.21,0.08,0.21,22.91,6,2
Window,2.3,197.95,1.62,6.36,0.04,2.21,0.09,0.25,28.28,6,2
Window,3.16,197.95,1.62,4.63,0.04,2.21,0.08,0.19,20.65,6,2
Window,7.07,197.95,1.62,2.07,0.04,2.21,0.08,0.08,9.31,6,2
Railing,2.3,263.93,3.58,6.36,0.03,1,0,0.19,12.78,6,4
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,5
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,5
Railing,7.07,263.93,3.58,2.07,0.03,1,0,0.06,4.19,6,4
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,4
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,4
Railing,3.16,263.93,3.58,4.63,0.03,1,0,0.14,9.32,6,4
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,3
Railing,19.25,263.93,3.58,0.76,0.03,1,0,0.02,1.58,6,4
BalconyFloor,2.3,10.42,29.83,6.36,0.76,0.12,0,4.83,1.71,6,6
BalconyFloor,7.07,10.42,29.83,2.07,0.76,0.12,0,1.57,0.68,6,5
BalconyFloor,3.16,10.42,29.83,4.63,0.76,0.12,0,3.52,1.29,6,5
BathroomFloor,4.33,4.17,29.83,3.38,1.9,0.12,0.2,6.42,1.27,6,4
Floor,1.06,1.11,29.83,13.84,7.16,0.12,0,99.07,5.04,18,31
InteriorWall,26.27,118.76,1.07,0.59,0.1,3.58,3.68,0.06,4.93,6,3
InteriorWall,26.27,118.76,1.07,0.59,0.1,3.58,1.13,0.06,4.93,6,5
InteriorWall,6.08,118.76,1.07,2.55,0.1,3.58,3.29,0.25,18.95,6,4
InteriorWall,6.08,118.76,1.07,2.55,0.1,3.58,3.29,0.25,18.95,10,6
InteriorWall,16.67,118.76,1.07,0.93,0.1,3.58,0.2,0.09,7.36,10,5
InteriorWall,7.91,118.76,1.07,1.96,0.1,3.58,2.8,0.2,14.74,10,5
InteriorWall,13.25,118.76,1.07,1.17,0.1,3.58,2.11,0.12,9.12,6,4
InteriorWall,6.2,118.76,1.07,2.5,0.1,3.58,0.2,0.25,18.59,6,4
InteriorWall,5.18,118.76,1.07,2.99,0.1,3.58,0.2,0.3,22.1,6,4
InteriorWall,5.18,118.76,1.07,2.99,0.1,3.58,0.2,0.3,22.1,10,5
InteriorWall,4.45,118.76,1.07,3.48,0.1,3.58,0.2,0.35,25.6,6,5
InteriorWall,4.45,118.76,1.07,3.48,0.1,3.58,0.2,0.35,25.6,10,5
InteriorWall,4.33,118.76,1.07,3.58,0.1,3.58,0.2,0.36,26.32,6,4
InteriorWall,15.05,118.76,1.07,1.03,0.1,3.58,0.2,0.1,8.08,6,4
InteriorWall,3.1,118.76,1.07,5,0.1,3.58,3.78,0.5,36.5,10,7
InteriorWall,6.2,118.76,1.07,2.5,0.1,3.58,0.2,0.25,18.59,6,5
InteriorWall,7.71,118.76,1.07,2.01,0.1,3.58,0.2,0.2,15.09,10,5
InteriorWall,6.86,118.76,1.07,2.26,0.1,3.58,2.7,0.23,16.87,10,6
InteriorWall,4.27,118.76,1.07,3.63,0.1,3.58,3.19,0.36,26.69,6,7
InteriorWall,3.68,118.76,1.07,4.21,0.1,3.58,1.23,0.42,30.89,10,7
ExteriorWall,1.51,59.38,1.07,10.29,0.2,3.58,0,2.06,75.08,22,12
ExteriorWall,1.45,59.38,1.07,10.69,0.2,3.58,0,2.14,77.94,10,5
ExteriorWall,1.1,59.38,1.07,14.11,0.2,3.58,0,2.82,102.47,18,9
ExteriorWall,1.1,59.38,1.07,14.11,0.2,3.58,0,2.82,102.47,10,10
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,4.05,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,4.05,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,2.87,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,2.58,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,2.73,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,1.8,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,0.91,0.04,3.74,6,3
InteriorDoor,16.85,296.9,1.96,0.92,0.04,1.95,0.33,0.04,3.74,6,3
InteriorDoor,21.53,296.9,1.96,0.72,0.04,1.95,0.33,0.03,2.96,6,3
ExteriorDoor,15.35,296.9,1.96,1.01,0.04,1.95,0.08,0.04,4.09,6,3
Window,3.17,296.9,1.33,4.89,0.04,2.87,0.08,0.2,28.29,6,2
Window,1.57,296.9,1.33,9.89,0.04,2.87,0.08,0.4,56.98,6,2
Window,4.97,296.9,1.33,3.12,0.04,2.87,0.08,0.12,18.16,6,2
Window,10.62,296.9,1.33,1.46,0.04,2.87,0.08,0.06,8.6,6,2
Window,3.44,296.9,1.33,4.5,0.04,2.87,0.08,0.18,26.04,6,2
Window,5.29,296.9,1.33,2.93,0.04,2.87,0.08,0.12,17.04,6,2
Window,7.24,296.9,1.33,2.14,0.04,2.87,0.08,0.09,12.54,6,2
Window,11.4,296.9,1.33,1.36,0.04,2.87,0.08,0.05,8.04,6,2
Railing,4.97,395.87,3.83,3.12,0.03,1,0,0.09,6.31,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,3.44,395.87,3.83,4.5,0.03,1,0,0.13,9.05,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,5.29,395.87,3.83,2.93,0.03,1,0,0.09,5.92,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,3
Railing,10.62,395.87,3.83,1.46,0.03,1,0,0.04,2.98,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
Railing,13.03,395.87,3.83,1.19,0.03,1,0,0.04,2.44,6,4
BalconyFloor,4.97,9.98,15.32,3.12,1.19,0.25,0,3.72,2.16,6,5
BalconyFloor,3.44,9.98,15.32,4.5,1.19,0.25,0,5.35,2.84,6,5
BalconyFloor,5.29,9.98,15.32,2.93,1.19,0.25,0,3.48,2.06,6,5
BalconyFloor,10.62,9.98,15.32,1.46,1.19,0.25,0,1.74,1.32,6,5
BathroomFloor,4.52,4.66,15.32,3.43,2.55,0.25,3.29,8.73,2.99,6,4
BathroomFloor,4.45,6.38,15.32,3.48,1.86,0.25,0.2,6.47,2.67,6,4
Floor,1.08,1.11,15.32,14.31,10.69,0.25,0,152.94,12.5,22,48
InteriorWall,2.19,77.54,1.05,5.17,0.1,3.22,0.2,0.52,33.96,10,5
InteriorWall,18.91,77.54,1.05,0.6,0.1,3.22,1.66,0.06,4.53,6,3
InteriorWall,3.77,77.54,1.05,3.01,0.1,3.22,2.09,0.3,20.05,10,5
InteriorWall,18.91,77.54,1.05,0.6,0.1,3.22,2.09,0.06,4.53,6,3
InteriorWall,3.9,77.54,1.05,2.91,0.1,3.22,0.2,0.29,19.4,6,4
InteriorWall,5.7,77.54,1.05,1.99,0.1,3.22,0.2,0.2,13.48,6,6
InteriorWall,5.7,77.54,1.05,1.99,0.1,3.22,0.2,0.2,13.48,6,5
ExteriorWall,1.85,38.77,1.05,6.13,0.2,3.22,0,1.23,40.79,10,5
ExteriorWall,1.74,38.77,1.05,6.53,0.2,3.22,0,1.31,43.37,6,5
ExteriorWall,1.02,38.77,1.05,11.15,0.2,3.22,0,2.23,73.08,10,8
ExteriorWall,1.02,38.77,1.05,11.15,0.2,3.22,0,2.23,73.08,14,10
InteriorDoor,12.33,193.85,1.55,0.92,0.04,2.17,3.04,0.04,4.17,6,3
InteriorDoor,12.33,193.85,1.55,0.92,0.04,2.17,2.12,0.04,4.17,6,3
ExteriorDoor,11.24,193.85,1.55,1.01,0.04,2.17,0.08,0.04,4.55,6,3
Window,2.17,193.85,1.69,5.23,0.04,1.99,0.08,0.21,20.95,6,2
Window,1.98,193.85,1.69,5.73,0.04,1.99,0.08,0.23,22.98,6,2
Window,2.4,193.85,1.69,4.72,0.04,1.99,0.08,0.19,18.96,6,2
Railing,2.17,258.47,3.37,5.23,0.03,1,0,0.16,10.51,6,4
Railing,9.3,258.47,3.37,1.22,0.03,1,0,0.04,2.5,6,5
Railing,9.3,258.47,3.37,1.22,0.03,1,0,0.04,2.5,6,5
BalconyFloor,2.17,6.36,22.47,5.23,1.22,0.15,0,6.37,1.93,6,6
BathroomFloor,3.77,4.1,22.47,3.01,1.89,0.15,0.2,5.7,1.47,6,4
Floor,1,1.19,22.47,11.35,6.53,0.15,0,74.15,5.36,18,19
InteriorWall,7.94,105.57,1.04,1.47,0.1,3.75,1.2,0.15,11.81,9,5
InteriorWall,9.97,105.57,1.04,1.17,0.1,3.75,2.67,0.12,9.56,10,5
InteriorWall,5.3,105.57,1.04,2.2,0.1,3.75,0.2,0.22,17.27,10,5
InteriorWall,2.44,105.57,1.04,4.78,0.1,3.75,0.2,0.48,36.61,6,4
InteriorWall,2.68,105.57,1.04,4.36,0.1,3.75,0.2,0.44,33.44,6,4
InteriorWall,12.96,105.57,1.04,0.9,0.1,3.75,0.2,0.09,7.49,6,5
InteriorWall,7.68,105.57,1.04,1.52,0.1,3.75,0.2,0.15,12.12,10,5
InteriorWall,7.99,105.57,1.04,1.46,0.1,3.75,2.67,0.15,11.72,6,5
InteriorWall,2.98,105.57,1.04,3.92,0.1,3.75,1.82,0.39,30.13,14,8
InteriorWall,2.39,105.57,1.04,4.88,0.1,3.75,0.2,0.49,37.36,6,5
InteriorWall,2.59,105.57,1.04,4.51,0.1,3.75,2.5,0.45,34.55,14,7
InteriorWall,10.8,105.57,1.04,1.08,0.1,3.75,1.1,0.11,8.84,6,6
InteriorWall,4.54,105.57,1.04,2.57,0.1,3.75,0.2,0.26,20.05,6,4
InteriorWall,4.54,105.57,1.04,2.57,0.1,3.75,0.2,0.26,20.05,6,6
ExteriorWall,1.04,52.79,1.04,11.27,0.2,3.75,0,2.25,86,18,9
ExteriorWall,1.02,52.79,1.04,11.47,0.2,3.75,0,2.29,87.5,6,6
ExteriorWall,1.28,52.79,1.04,9.12,0.2,3.75,0,1.82,69.88,14,7
ExteriorWall,1.31,52.79,1.04,8.92,0.2,3.75,0,1.78,68.38,10,7
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,4.07,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,2.58,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,2.7,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,2.7,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,1.89,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,1.4,0.04,4.59,6,3
InteriorDoor,12.68,263.93,1.63,0.92,0.04,2.39,0.62,0.04,4.59,6,3
ExteriorDoor,11.55,263.93,1.63,1.01,0.04,2.39,0.08,0.04,5.01,6,3
Window,2.05,263.93,1.68,5.69,0.04,2.32,0.08,0.23,26.61,6,2
Window,2.25,263.93,1.68,5.18,0.04,2.32,0.09,0.21,24.23,6,2
Window,4.27,263.93,1.68,2.73,0.04,2.32,0.08,0.11,12.86,6,2
Window,5.78,263.93,1.68,2.02,0.04,2.32,0.08,0.08,9.57,6,2
Window,6.67,263.93,1.68,1.75,0.04,2.32,0.08,0.07,8.31,6,2
Railing,2.25,351.9,3.89,5.18,0.03,1,0,0.16,10.42,6,4
Railing,8.27,351.9,3.89,1.41,0.03,1,0,0.04,2.88,6,4
Railing,8.27,351.9,3.89,1.41,0.03,1,0,0.04,2.88,6,4
BalconyFloor,2.25,7.49,27.79,5.18,1.41,0.14,0,7.31,1.85,6,5
BathroomFloor,4.11,4.27,27.79,2.84,2.47,0.14,0.2,7.02,1.49,6,6
Floor,1,1.16,27.79,11.67,9.12,0.14,0,106.36,5.82,18,31
InteriorWall,4.5,100.31,1.06,2.65,0.1,3.09,0.2,0.27,17.02,10,5
InteriorWall,4.59,100.31,1.06,2.6,0.1,3.09,2.95,0.26,16.69,10,4
InteriorWall,6.74,100.31,1.06,1.77,0.1,3.09,2.63,0.18,11.55,6,5
InteriorWall,5.21,100.31,1.06,2.29,0.1,3.09,2.63,0.23,14.76,10,6
InteriorWall,10.37,100.31,1.06,1.15,0.1,3.09,1.71,0.11,7.7,6,4
InteriorWall,2.33,100.31,1.06,5.11,0.1,3.09,0.2,0.51,32.2,6,5
InteriorWall,2.33,100.31,1.06,5.11,0.1,3.09,0.2,0.51,32.2,6,4
InteriorWall,2.27,100.31,1.06,5.25,0.1,3.09,0.2,0.53,33.07,10,6
InteriorWall,4.71,100.31,1.06,2.53,0.1,3.09,0.2,0.25,16.26,6,6
InteriorWall,4.71,100.31,1.06,2.53,0.1,3.09,0.2,0.25,16.26,6,6
InteriorWall,4.91,100.31,1.06,2.43,0.1,3.09,0.2,0.24,15.62,10,5
InteriorWall,3.25,100.31,1.06,3.67,0.1,3.09,0.2,0.37,23.3,14,7
ExteriorWall,1.11,50.16,1.06,10.71,0.2,3.09,0,2.14,67.39,18,9
ExteriorWall,1.11,50.16,1.06,10.71,0.2,3.09,0,2.14,67.39,10,9
ExteriorWall,1.3,50.16,1.06,9.18,0.2,3.09,0,1.84,57.97,14,13
ExteriorWall,1.3,50.16,1.06,9.18,0.2,3.09,0,1.84,57.97,6,5
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,3.9,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,3.07,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,2.84,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,2.66,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,1.6,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,0.57,0.04,4.47,6,3
InteriorDoor,12.96,250.78,1.4,0.92,0.04,2.33,0.37,0.04,4.47,6,3
ExteriorDoor,11.81,250.78,1.4,1.01,0.04,2.33,0.08,0.04,4.88,6,3
Window,2.62,250.78,1.78,4.56,0.04,1.83,0.08,0.18,16.84,6,2
Window,2.48,250.78,1.78,4.8,0.04,1.83,0.09,0.19,17.72,6,2
Window,3.7,250.78,1.78,3.22,0.04,1.83,0.08,0.13,11.93,6,2
Window,5.42,250.78,1.78,2.2,0.04,1.83,0.08,0.09,8.21,6,2
Window,5.68,250.78,1.78,2.1,0.04,1.83,0.09,0.08,7.83,6,2
Railing,3.7,334.37,3.26,3.22,0.03,1,0,0.1,6.5,6,4
Railing,14.54,334.37,3.26,0.82,0.03,1,0,0.02,1.7,6,5
Railing,14.54,334.37,3.26,0.82,0.03,1,0,0.02,1.7,6,5
Railing,2.48,334.37,3.26,4.8,0.03,1,0,0.14,9.66,6,4
Railing,14.54,334.37,3.26,0.82,0.03,1,0,0.02,1.7,6,4
